economy,iso3c,year,region,subregion,population,independent,ACC_score,SKL_score,SRV_score,AGR_score,ECO_score,OUT_score,DCLO_score,n_domains_used,n_indicators_selected,observed_indicator_points,expected_indicator_points_year,coverage_ratio,DCLO_score_confidence_weighted,model_trust_tier
Europe & Central Asia,ECS,2018,Aggregates,,,,0.24338153909462154,0.44109020759704193,-0.029722650188197364,2.262766488568056,-0.18104207360918595,-0.7915790523350982,0.3241490765212063,6,17,17,17,1.0,0.3241490765212063,High
Europe & Central Asia (IDA & IBRD countries),TEC,2018,Aggregates,,,,0.18443359823229558,0.4246554327137783,-0.07249971118946917,1.8875781373574567,-0.26126042938500615,-0.810190471826032,0.22545275931717054,6,17,16,17,0.9411764705882353,0.22545275931717054,High
Europe & Central Asia (excluding high income),ECA,2018,Aggregates,,,,0.0738968631835127,0.4123838420193227,-0.10104551068451013,1.8084312438444066,-0.24520587396102853,-0.8299001235816682,0.18642674013667251,6,17,16,17,0.9411764705882353,0.18642674013667251,High
European Union,EUU,2018,Aggregates,,,,0.19695560901406564,0.4090223302691036,0.018243952893158555,1.5676777460009979,-0.13573887697249257,-0.7819614075819921,0.2123665589371401,6,17,12,17,0.7058823529411765,0.2123665589371401,Medium
Faroe Islands,FRO,2018,Europe & Central Asia,,,,0.1557029709304147,0.23063052531804537,-0.19030350450821967,1.5676777460009979,-0.0366841615463358,-0.813204132344247,0.1523032406417759,6,17,7,17,0.4117647058823529,0.1523032406417759,Low
Fiji,FJI,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.0012058982831409382,0.37010739064116355,-0.3912983084684285,0.8346989758554971,-0.0415065392493989,-0.750388591670314,0.0038031375652767077,6,17,14,17,0.8235294117647058,0.0038031375652767077,High
Finland,FIN,2018,Europe & Central Asia,,,,0.3339541947218439,0.6850971098024904,0.012786231756177843,1.6752445792831656,-0.21218630806996222,-0.7443297657875219,0.2917610069510322,6,17,15,17,0.8823529411764706,0.2917610069510322,High
France,FRA,2018,Europe & Central Asia,,,,0.2662863958346137,0.37048528997031016,0.012539759529576033,1.673594070999983,-0.2887219850804018,-0.7644988884663824,0.21161410713128315,6,17,15,17,0.8823529411764706,0.21161410713128315,High
French Polynesia,PYF,2018,East Asia & Pacific,,,,0.0825600055905926,0.23063052531804537,-0.18720285308853746,1.6365670187667813,-0.29607316482702783,-0.8059864649228308,0.11008251113950389,6,17,8,17,0.47058823529411764,0.11008251113950389,Low
Gabon,GAB,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.07638468776199453,0.23063052531804537,-0.23522632056742285,0.3767192436967303,-0.242842865170807,-0.853963827347746,-0.1080497593848676,6,17,11,17,0.6470588235294118,-0.1080497593848676,Medium
"Gambia, The",GMB,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.04052813571124001,0.08658702510863674,-0.6137942073524845,0.23781102456541828,-0.2799056163911969,-0.8984811442086528,-0.25138517566491986,6,17,13,17,0.7647058823529411,-0.25138517566491986,Medium
Georgia,GEO,2018,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.24619073064251454,0.45186626903665256,-0.14489591566390608,2.16254618153935,0.013597337187512604,-0.8434712285950839,0.31430556235783996,6,17,17,17,1.0,0.31430556235783996,High
Germany,DEU,2018,Europe & Central Asia,,,,0.363163077747112,0.364943693701302,0.026085462316580838,1.676388034826857,-0.21373381420881607,-0.7720936886513113,0.2407921276219541,6,17,15,17,0.8823529411764706,0.2407921276219541,High
Ghana,GHA,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.025737189894692158,0.003365795601138588,-0.5148290357790481,-0.30549009680267153,-0.2641340998069653,-0.8408327812671117,-0.31603050469332766,6,17,15,17,0.8823529411764706,-0.31603050469332766,High
Gibraltar,GIB,2018,Europe & Central Asia,,,,0.26226225374786905,0.23063052531804537,-0.18702179869874602,1.676783333732379,-0.2449023212892174,-0.8138176728729588,0.1539890533228952,6,17,6,17,0.35294117647058826,0.1539890533228952,Low
Greece,GRC,2018,Europe & Central Asia,,,,0.21844303648045837,0.6800679247080895,0.02564386624391879,1.6677734675663427,-0.20392843301554778,-0.7836766330889741,0.26738720481571465,6,17,15,17,0.8823529411764706,0.26738720481571465,High
Greenland,GRL,2018,Europe & Central Asia,,,,0.09945224126854509,0.23063052531804537,-0.2361465889698469,1.5676777460009979,-0.14609145126700812,-0.7285874593147272,0.131155835506001,6,17,8,17,0.47058823529411764,0.131155835506001,Low
Grenada,GRD,2018,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.07020275072411401,0.5349153430207748,-0.2023249484318361,1.5676777460009979,-0.23147169891499864,-0.7676599226092872,0.16188987829829413,6,17,13,17,0.7647058823529411,0.16188987829829413,Medium
Guam,GUM,2018,East Asia & Pacific,,,,0.03769578591287456,0.23063052531804537,-0.21425153680993614,1.6705261330145265,-0.26001715891652494,-0.736129580176391,0.12140902805709904,6,17,7,17,0.4117647058823529,0.12140902805709904,Low
Guatemala,GTM,2018,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.015836110664122032,0.04300380790215284,-0.41226803981301,0.4106566366386602,-0.4110876698307066,-0.8488287760919828,-0.2004479884217941,6,17,14,17,0.8235294117647058,-0.2004479884217941,High
Guinea,GIN,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.22864587393431504,0.02957594130546941,-0.6390197154743557,-0.34378772085289433,-0.13343609732854914,-0.9002416641946903,-0.3692591884132225,6,17,14,17,0.8235294117647058,-0.3692591884132225,High
Guinea-Bissau,GNB,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.3280573867057463,0.23063052531804537,-0.6271922321970503,0.06340499318171178,-0.3628557526275376,-1.0329373491338107,-0.34283453369406464,6,17,13,17,0.7647058823529411,-0.34283453369406464,Medium
Guyana,GUY,2018,Latin America & Caribbean ,,,,-0.013545548384564288,0.23063052531804537,-0.18054789485041112,0.4338746366181141,-0.24875926210858051,-0.8026431249037441,-0.09683177805185676,6,17,9,17,0.5294117647058824,-0.09683177805185676,Low
Haiti,HTI,2018,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.32719418435715547,0.23063052531804537,-0.6047709618333442,0.2927994186282089,-0.4315813005245823,-0.7951719476660264,-0.2725480750724757,6,17,11,17,0.6470588235294118,-0.2725480750724757,Medium
Heavily indebted poor countries (HIPC),HPC,2018,Aggregates,,,,-0.15683641006406138,-0.23747533787333583,-0.5677749673587509,-0.23071978514781502,-0.37090210263382883,-0.8602405759835716,-0.40399152984356057,6,17,14,17,0.8235294117647058,-0.40399152984356057,High
Honduras,HND,2018,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.22447947915424193,0.1472732343452434,-0.3874046404707217,0.3385732333460602,-0.052327873955466175,-0.9351288451492433,-0.1855823951730616,6,17,16,17,0.9411764705882353,-0.1855823951730616,High
"Hong Kong SAR, China",HKG,2018,East Asia & Pacific,,,,0.9367893852561257,0.43403727978432793,-0.17926696087575653,1.6764478221894261,1.2403800329629622,-0.8097649877832082,0.5497704285889796,6,17,11,17,0.6470588235294118,0.5497704285889796,Medium
Hungary,HUN,2018,Europe & Central Asia,,,,0.1668243931329074,0.3067296113480577,-0.036343898746499265,2.2741874093834493,0.34562877872512116,-0.7993958221543034,0.3762717452814555,6,17,15,17,0.8823529411764706,0.3762717452814555,High
IBRD only,IBD,2018,Aggregates,,,,0.005905548763537022,0.1949134523917797,-0.2553986667733568,1.9913084453497827,-0.37749368854957754,-0.8826549113569638,0.11276336330420021,6,17,16,17,0.9411764705882353,0.11276336330420021,High
IDA & IBRD total,IBT,2018,Aggregates,,,,-0.07367417140060296,0.07942525428140172,-0.3259120798383374,1.343184048229009,-0.3802266804227848,-0.89040545015215,-0.04126817988391072,6,17,16,17,0.9411764705882353,-0.04126817988391072,High
IDA blend,IDB,2018,Aggregates,,,,-0.2854657017845312,-0.20542689962834024,-0.5006122420293821,0.24515603948502487,-0.24595804205935523,-0.9044724928232548,-0.3161298898066398,6,17,15,17,0.8823529411764706,-0.3161298898066398,High
IDA only,IDX,2018,Aggregates,,,,-0.30525536764545486,-0.1766632086327088,-0.5361098966801914,-0.2651847706198741,-0.3619379904104008,-0.8928841602660088,-0.42300589904243974,6,17,16,17,0.9411764705882353,-0.42300589904243974,High
IDA total,IDA,2018,Aggregates,,,,-0.2985184601183319,-0.18846126230293583,-0.5235965396836338,-0.0823162015601279,-0.39405431520716794,-1.0437243265454317,-0.4217785175696049,6,17,17,17,1.0,-0.4217785175696049,High
Iceland,ISL,2018,Europe & Central Asia,,,,0.3536924019019776,0.4238449261536283,0.03437309093607499,1.6758955352835267,-0.1450643172267665,-0.7499392241127228,0.26546706882261967,6,17,15,17,0.8823529411764706,0.26546706882261967,High
India,IND,2018,South Asia,South Asia,,,-0.2683996078008808,0.031685242227577924,-0.34650319064667645,1.0152222010779917,-0.4098305575827616,-0.9006656208008189,-0.1464152555875947,6,17,15,17,0.8823529411764706,-0.1464152555875947,High
Indonesia,IDN,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.03863319326898871,0.22705112967446187,-0.2649655567324663,1.5452151651284165,-0.42041263902212694,-0.8611945659046311,0.031176723312444237,6,17,17,17,1.0,0.031176723312444237,High
"Iran, Islamic Rep.",IRN,2018,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.05858990472834468,0.2910058327958482,-0.06853306884396726,1.6499502271658448,-0.39253369749136513,-0.9102570718444681,0.10470368775170619,6,17,15,17,0.8823529411764706,0.10470368775170619,High
Iraq,IRQ,2018,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.14693464201128323,0.23063052531804537,-0.1747078381378364,0.25157841641124534,-0.3014476191692085,-0.9058659181622115,-0.1744578459585415,6,17,12,17,0.7058823529411765,-0.1744578459585415,Medium
Ireland,IRL,2018,Europe & Central Asia,,,,0.20077887349771553,0.6214644182144052,0.027399980858458423,1.6477894044415808,0.7250114288954299,-0.7580728208047235,0.4107285475171443,6,17,15,17,0.8823529411764706,0.4107285475171443,High
Isle of Man,IMN,2018,Europe & Central Asia,,,,0.03769578591287456,0.23063052531804537,-0.1971861079302928,1.6698442418563282,-0.2451068116508699,-0.8073814681362775,0.114749360894968,6,17,5,17,0.29411764705882354,0.114749360894968,Low
Israel,ISR,2018,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.28371779548759246,0.30994330415150295,0.038337185913924966,1.6748487258081426,-0.3338364624144968,-0.8224676137400655,0.1917571558677668,6,17,15,17,0.8823529411764706,0.1917571558677668,High
Italy,ITA,2018,Europe & Central Asia,,,,0.296505030364559,0.3481056652618433,0.023785054868294686,2.2825291213519114,-0.3378104080311633,-0.7910534828693723,0.3036768301576788,6,17,16,17,0.9411764705882353,0.3036768301576788,High
Jamaica,JAM,2018,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,0.05369214260050181,0.19560256162745596,-0.20464497096148912,0.9435068968205522,-0.24268160580469417,-0.8096497935491906,-0.010695794877810657,6,17,12,17,0.7058823529411765,-0.010695794877810657,Medium
Japan,JPN,2018,East Asia & Pacific,,,,0.3893686976468522,0.3358373833474649,0.035846789457633164,1.670471304865212,-0.486526148381795,-0.7746457355433632,0.1950587152320007,6,17,15,17,0.8823529411764706,0.1950587152320007,High
Jordan,JOR,2018,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.07671160232243215,0.19403034686878562,-0.12802838344287196,0.6992118658814177,-0.25989184531330395,-0.8663592219858032,-0.07295814005236798,6,17,14,17,0.8235294117647058,-0.07295814005236798,High
Kazakhstan,KAZ,2018,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.2479247025936393,0.27265291456824037,-0.06033088392969504,1.6351568202250348,-0.3013562344952575,-0.8067288077449004,0.16455308520284354,6,17,15,17,0.8823529411764706,0.16455308520284354,High
Kenya,KEN,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.21837284387995629,0.23063052531804537,-0.551094651110992,1.5408163439505922,-0.4791172602750653,-0.8154172743560778,-0.04875919339224231,6,17,12,17,0.7058823529411765,-0.04875919339224231,Medium
Kiribati,KIR,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.3955835973119552,0.2752204326556721,-0.5747496176656025,0.18874590781879344,-0.1810283359837691,-0.7460448050382679,-0.23890666925418821,6,17,13,17,0.7647058823529411,-0.23890666925418821,Medium
"Korea, Dem. People's Rep.",PRK,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.03769578591287456,0.14936502242147495,-0.5389050590541039,1.535586302557561,-0.2449023212892174,-0.8145822410309953,0.02070958158626564,6,17,7,17,0.4117647058823529,0.02070958158626564,Low
"Korea, Rep.",KOR,2018,East Asia & Pacific,,,,0.4001682827884065,0.46029663190288844,0.02917663482521495,1.6717344719686082,-0.22965055802431872,-0.8118770583012896,0.253308067526585,6,17,15,17,0.8823529411764706,0.253308067526585,High
Kuwait,KWT,2018,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.4022033397255614,0.2928446001051939,0.0059323526181798885,1.8968598688310836,-0.07754833819804224,-0.9128040787023571,0.26791462406326993,6,17,15,17,0.8823529411764706,0.26791462406326993,High
Kyrgyz Republic,KGZ,2018,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.14230294562020937,0.1995181235400404,-0.2631971185065965,0.7491262182358108,-0.08448630942272273,-0.8394651474463046,-0.01603354799659386,6,17,16,17,0.9411764705882353,-0.01603354799659386,High
Lao PDR,LAO,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.34699397679637634,-0.011274277439392985,-0.5756464684801508,-0.43841354312509834,-0.22846127914929776,-0.9014193569381236,-0.4170348169880733,6,17,15,17,0.8823529411764706,-0.4170348169880733,High
Late-demographic dividend,LTE,2018,Aggregates,,,,0.15407445111265541,0.2888513891878661,-0.1734432477221656,2.188297701837031,-0.34893778541876835,-0.8562759822191172,0.20876108779625016,6,17,14,17,0.8235294117647058,0.20876108779625016,High
Latin America & Caribbean ,LCN,2018,Aggregates,,,,0.04843227752850079,0.3091219075287747,-0.2039566510517329,1.9332007810764187,-0.4120167891943353,-0.8196984638794044,0.14251384366803693,6,17,17,17,1.0,0.14251384366803693,High
Latin America & Caribbean (excluding high income),LAC,2018,Aggregates,,,,0.04391633673002143,0.29938453719342123,-0.2078016063193172,1.7253192630456688,-0.42569047733708104,-0.7986407787366754,0.10608121242933966,6,17,16,17,0.9411764705882353,0.10608121242933966,High
Latin America & the Caribbean (IDA & IBRD countries),TLA,2018,Aggregates,,,,0.053906014894288166,0.30852101058020504,-0.20476667122002276,1.9360593579214314,-0.4159560570057742,-0.7996186424082595,0.146357502126978,6,17,16,17,0.9411764705882353,0.146357502126978,High
Latvia,LVA,2018,Europe & Central Asia,,,,0.20027516596381098,0.5004374346918822,-0.07964085321959445,2.2799331555408204,0.12354690031516463,-0.7890952336949929,0.37257609493284854,6,17,16,17,0.9411764705882353,0.37257609493284854,High
Least developed countries: UN classification,LDC,2018,Aggregates,,,,-0.31352941808266044,-0.2031481178941689,-0.5491269879796847,-0.17497983276333598,-0.3807642978877767,-0.8953288872003995,-0.41947959030133775,6,17,15,17,0.8823529411764706,-0.41947959030133775,High
Lebanon,LBN,2018,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.0185556817905508,0.14082555696550783,-0.09756298120655071,1.430782997997021,-0.2813071203010959,-0.8245238686398609,0.05827648383741174,6,17,14,17,0.8235294117647058,0.05827648383741174,High
Lesotho,LSO,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.24075181478354532,0.07394459616623299,-0.4744075906163103,-0.2695950693513511,0.17659573090033964,-0.8437262296504052,-0.26299006288917326,6,17,15,17,0.8823529411764706,-0.26299006288917326,High
Liberia,LBR,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.14542556346651267,0.23063052531804537,-0.6324680729042285,-0.2988145314796124,-0.2626436230136795,-0.8097349396287772,-0.3197427008624608,6,17,9,17,0.5294117647058824,-0.3197427008624608,Low
Libya,LBY,2018,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,-0.01817254001184568,0.23063052531804537,-0.228609570977117,1.5676777460009979,-0.2767220022672289,-0.8288027369060189,0.07433357019280547,6,17,8,17,0.47058823529411764,0.07433357019280547,Low
Liechtenstein,LIE,2018,Europe & Central Asia,,,,0.243709447885093,0.28203636232688417,-0.18696511008662733,1.676783333732379,-0.2449023212892174,-0.8095338336556591,0.16018797981880875,6,17,8,17,0.47058823529411764,0.16018797981880875,Low
Lithuania,LTU,2018,Europe & Central Asia,,,,0.3010691835368884,0.42483386590727107,-0.016913671549370058,1.655459577996971,0.2475466195889764,-0.7800853829168309,0.30531836542731766,6,17,15,17,0.8823529411764706,0.30531836542731766,High
Low & middle income,LMY,2018,Aggregates,,,,0.0033716405836880423,0.07524179979912222,-0.33300569458225204,1.3276765353391753,-0.39233804359563834,-0.9455567827019404,-0.04410175752630755,6,17,15,17,0.8823529411764706,-0.04410175752630755,High
Luxembourg,LUX,2018,Europe & Central Asia,,,,0.39821877804650674,0.18125311369489885,0.010937690056662416,1.6752196734723126,1.2254934582827177,-0.7735341491679056,0.45293142739753206,6,17,15,17,0.8823529411764706,0.45293142739753206,High
"Macao SAR, China",MAC,2018,East Asia & Pacific,,,,1.055020539147601,0.36285345214886133,-0.18428472462233017,1.6767802466446147,0.0469561238485936,-0.8131594132046955,0.35736103732710744,6,17,11,17,0.6470588235294118,0.35736103732710744,Medium
Madagascar,MDG,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.5225277207795579,-0.22851614510338658,-0.619027942387618,-0.3632021703927861,-0.2868297759547941,-0.788914445303214,-0.4681696999868928,6,17,16,17,0.9411764705882353,-0.4681696999868928,High
Malawi,MWI,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.5206041092654349,-0.22505803580130565,-0.6119836634545702,-0.5413647693806564,-0.43337174265026823,-0.8136592134412002,-0.5243402556655726,6,17,16,17,0.9411764705882353,-0.5243402556655726,High
Malaysia,MYS,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.20029058258136714,0.17663271491406815,-0.14447906951066533,2.272897293818143,0.12428549809113282,-0.7939244928404318,0.30595042117560234,6,17,17,17,1.0,0.30595042117560234,High
Maldives,MDV,2018,South Asia,South Asia,,,0.3856916570781829,0.13164895793990153,-0.1345884471474079,1.5740442710287104,0.21387151094545487,-0.7926452243579464,0.22967045424781593,6,17,13,17,0.7647058823529411,0.22967045424781593,Medium
Mali,MLI,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.1739040743608112,-0.2156786702527295,-0.6393144551786673,0.31153910027116644,-0.3881562473242101,-1.0109784569761109,-0.35274880063689373,6,17,14,17,0.8235294117647058,-0.35274880063689373,High
Malta,MLT,2018,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.32692375360588105,0.31541099897814157,0.01074256621060258,1.6763329126475524,0.7438099780523189,-0.787235737741523,0.3809974119588289,6,17,15,17,0.8823529411764706,0.3809974119588289,High
Marshall Islands,MHL,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.0723527444544044,0.23063052531804537,-0.3407978720846441,1.0139722579126254,0.14569996357966514,-0.7319985465257833,0.04085893062425067,6,17,10,17,0.5882352941176471,0.04085893062425067,Low
Mauritania,MRT,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.17747746564961064,-0.17964532131463085,-0.4134343669286431,-0.020309062616371693,-0.14494244275688883,-0.9085657605232704,-0.3073957366315692,6,17,14,17,0.8235294117647058,-0.3073957366315692,High
Mauritius,MUS,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,0.24433659166796448,0.20420197806477805,-0.16207469876982583,1.9803489881939604,0.08716263079106418,-0.7874085749976748,0.26109448582504435,6,17,14,17,0.8235294117647058,0.26109448582504435,High
Mexico,MEX,2018,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.01195490943154933,0.30436288593374755,-0.22150829261531876,1.0995087704472575,-0.20573422509032546,-0.8079044252621751,0.026128300663606052,6,17,16,17,0.9411764705882353,0.026128300663606052,High
"Micronesia, Fed. Sts.",FSM,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.06400624345913929,0.23063052531804537,-0.5594399953102155,1.074639026909897,-0.05018086024526819,-0.7420583420264252,-0.0184026481355176,6,17,9,17,0.5294117647058824,-0.0184026481355176,Low
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2018,Aggregates,,,,-0.07156888779837701,-0.04858573678552595,-0.27158836859753516,1.4726634833994812,-0.25222961747052747,-0.9448187024965574,-0.019354638291506982,6,17,17,17,1.0,-0.019354638291506982,High
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2018,Aggregates,,,,-0.130516828660703,0.23063052531804537,-0.2848959713489627,0.34347257324732233,-0.3737795502330779,-0.9034453157434763,-0.18642242790347538,6,17,13,17,0.7647058823529411,-0.18642242790347538,Medium
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2018,Aggregates,,,,-0.1251204062814585,0.23063052531804537,-0.28474219108915694,0.5098691575176578,-0.37284229603722535,-0.9034675506946193,-0.1576121268777928,6,17,13,17,0.7647058823529411,-0.1576121268777928,Medium
Middle income,MIC,2018,Aggregates,,,,0.020960380443847338,0.11612927860447698,-0.30719820037316087,1.4898912177992998,-0.3914124395945844,-0.8970293380567093,0.0052234831371949135,6,17,14,17,0.8235294117647058,0.0052234831371949135,High
Moldova,MDA,2018,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.15546823536974178,0.27550070305870805,-0.09668071060572785,1.3076160013312328,-0.12904004836518404,-0.7836313408869616,0.12153880665030149,6,17,16,17,0.9411764705882353,0.12153880665030149,High
Monaco,MCO,2018,Europe & Central Asia,,,,0.11511077180235167,0.23063052531804537,0.039522717323880685,1.676783333732379,-0.22991785170649653,-0.7836026943863142,0.17475446701397432,6,17,10,17,0.5882352941176471,0.17475446701397432,Low
Mongolia,MNG,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,0.08161331930518655,0.34779528683445987,-0.38729485763312277,1.4112785337501663,0.11565488868504425,-0.9033431753760502,0.11095066592761403,6,17,16,17,0.9411764705882353,0.11095066592761403,High
Montenegro,MNE,2018,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.46679924484477137,0.3261504156911241,-0.16089453058940698,1.9688315690394145,0.012362151960382206,-0.8287944925221259,0.2974090597373598,6,17,17,17,1.0,0.2974090597373598,High
Morocco,MAR,2018,"Middle East, North Africa, Afghanistan & Pakistan","Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",,,0.09796306007030064,0.12826507334612192,-0.16700250015368956,1.500316504893212,-0.2187135115115825,-0.8057267410041377,0.08918364760670415,6,17,14,17,0.8235294117647058,0.08918364760670415,High
Mozambique,MOZ,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.4676046414533335,0.06827973749235901,-0.6135584155890352,-0.41575560905157904,0.07108385663822309,-0.8027241144141128,-0.3600465310629131,6,17,14,17,0.8235294117647058,-0.3600465310629131,High
Myanmar,MMR,2018,East Asia & Pacific,East Asia & Pacific (excluding high income),,,-0.101472266508864,0.0947727923965948,-0.4790644779444342,-0.42455569928806863,-0.22282794606269185,-0.878819430665121,-0.3353278380120975,6,17,15,17,0.8823529411764706,-0.3353278380120975,High
Namibia,NAM,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.07738110137264428,0.08483724832504537,-0.4354977390799708,1.3968176030952364,-0.21339907363204205,-0.8046700165271207,-0.008215513198582677,6,17,15,17,0.8823529411764706,-0.008215513198582677,High
Naoero,NRU,2018,East Asia & Pacific,,,,0.03769578591287456,0.23063052531804537,-0.21251031049940514,0.4036234176081926,0.15582783429039532,-0.7494276769998381,-0.022360070728289255,6,17,9,17,0.5294117647058824,-0.022360070728289255,Low
Nepal,NPL,2018,South Asia,South Asia,,,0.0010480237672530108,0.08996687365837486,-0.4529421190080148,0.8147366459344205,-0.36626132263024735,-0.897072748913811,-0.13508744119867078,6,17,13,17,0.7647058823529411,-0.13508744119867078,Medium
Netherlands,NLD,2018,Europe & Central Asia,,,,0.35735865647779513,0.4834798404326051,0.02574656300500283,1.6766526709252485,0.3247875629034693,-0.772838967548847,0.34919772103254565,6,17,15,17,0.8823529411764706,0.34919772103254565,High
New Caledonia,NCL,2018,East Asia & Pacific,,,,0.03769578591287456,0.23063052531804537,-0.21005781187430209,1.6607159362242168,-0.34294718356155235,-0.8063881381704355,0.09494151897480779,6,17,6,17,0.35294117647058826,0.09494151897480779,Low
New Zealand,NZL,2018,East Asia & Pacific,,,,0.34046159231743517,0.46457270010320323,0.016883832523437003,1.6647531251742917,-0.35623912395306023,-0.75888707240526,0.22859084229334115,6,17,14,17,0.8235294117647058,0.22859084229334115,High
Nicaragua,NIC,2018,Latin America & Caribbean ,Latin America & Caribbean (excluding high income),,,-0.07370861504148098,0.23063052531804537,-0.3504442815500434,0.5648739479894499,-0.1543781736274546,-0.8180500419532913,-0.10017943981079584,6,17,11,17,0.6470588235294118,-0.10017943981079584,Medium
Niger,NER,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.17294541012125195,-0.17359642680930035,-0.6271374948233924,0.2722253668187457,-0.45623574947167606,-1.0786245879809064,-0.3727190503979636,6,17,12,17,0.7058823529411765,-0.3727190503979636,Medium
Nigeria,NGA,2018,Sub-Saharan Africa ,Sub-Saharan Africa (excluding high income),,,-0.24688089595526497,0.013398324051109162,-0.6170152912638901,0.2091155125003187,-0.2601459988721207,-1.0451507020501183,-0.3244465085983277,6,17,14,17,0.8235294117647058,-0.3244465085983277,High
North America,NAC,2018,Aggregates,,,,0.22906561059948524,0.48357921626914807,-0.03678843724737344,1.6631016050746752,-0.5099168487322685,-0.7581692475068981,0.17847864974279473,6,17,16,17,0.9411764705882353,0.17847864974279473,High
North Macedonia,MKD,2018,Europe & Central Asia,Europe & Central Asia (excluding high income),,,0.1403615766123849,0.18476278972573149,-0.08673206457245784,2.2152852639958867,0.14413191270982034,-0.8418705443865245,0.29265648901414015,6,17,16,17,0.9411764705882353,0.29265648901414015,High
Northern Mariana Islands,MNP,2018,East Asia & Pacific,,,,0.03769578591287456,0.23063052531804537,-0.21025570853291134,1.5019076473619923,-0.14581004755897486,-0.7276425123712159,0.1144209483549684,6,17,7,17,0.4117647058823529,0.1144209483549684,Low
Norway,NOR,2018,Europe & Central Asia,,,,0.31589650802405184,0.5043232595877541,0.042362898948425286,1.673542697447509,-0.28533124139820376,-0.7509672912150087,0.2499711385657546,6,17,15,17,0.8823529411764706,0.2499711385657546,High
OECD members,OED,2018,Aggregates,,,,0.15507711599376814,0.4152084319231109,-0.04517709279513595,1.5676777460009979,-0.3517053621162094,-0.7810619123411078,0.1600031544442373,6,17,12,17,0.7058823529411765,0.1600031544442373,Medium
Oman,OMN,2018,"Middle East, North Africa, Afghanistan & Pakistan",,,,0.26922890167320984,0.31098474333467063,-0.020351548323424656,1.0299205816732206,-0.15514456514110697,-0.9016207481112174,0.0888362275175587,6,17,15,17,0.8823529411764706,0.0888362275175587,High
